科目,名稱,關鍵詞一,關鍵詞二,關鍵詞三,摘要
地球與環境科學科,平流層極地渦旋及北極震盪與區域極端寒冷事件之關係,極地渦旋,北極震盪,極端寒冷天氣,本研究使用NOAA NECP Reanalysis Data 2000年~2020年冬季之緯向風、重力位高度場及其距平變化，探討北極震盪指數(AOI)、極地渦旋對北半球區域極端寒冷事件之關係。AOI與對流層300hPa北緯50~65度緯向平均之緯向風速變動關係較顯著，而與平流層(50hPa)極地渦旋的緯向風速變動僅呈現中度正相關。在太平洋區中，極端寒冷事件發生在AO負相位的比例最高，不過，極端寒冷事件不必然僅發生在AO負相位的大氣條件下，而是與極區的重力位高度場變動有關，且可能發生延遲影響。當極區平流層(50hPa~100hPa)或極區對流層(300hPa~500hPa)的週平均重力位高度距平值明顯上升，代表極地渦旋發生變化，大多有伴隨有極端寒冷事件的出現，即使處於AO正相位的情況亦然，本文對於區域極端寒冷天氣事件之重力位高度場特徵做歸納與說明。
地球與環境科學科,搶救海洋紅寶石(藻礁)-運用AI視覺辨識無人機對藻礁保育之預警研究,藻礁,AI,視覺辨識,本研究以水質對於藻礁的影響以及設計協助保育藻礁之無人機作為研究目標，藻礁是重要的地球資產，目前全世界藻礁數量岌岌可危，了解藻礁所適合的環境與水質指標，有助於保育以及維護藻礁生態，因此我們使用AI人工智慧技術，製作出AI視覺辨識飛行藻礁監測無人機，經過研究以及實驗，我們發現:  一、藻礁的生態環境以及藻礁對於海洋生物以及人類的重要性  二、石灰藻類對於海水水質變化的影響 同時實驗與測試也證明了我們的AI系統可以達到:  一、確實幫助人們觀察與研究藻礁  二、能夠有定期紀錄藻礁以便研究  三、對藻礁破壞與否進行辨識和提供預警 期望本研究能讓更多人一起關注並認識藻礁，並且增加AI技術的用途，讓這個海洋的紅寶石生生不息。
電腦科學與資訊工程科,以分散式邊緣運算網路架構實現智慧機器人代理系統之研究,機器人,YOLO,邊緣運算,本研究企圖建構一個運用邊緣運算技術(Edge Computing)之人工智能機器人代理人(AI Agent)，並將之運用於實體人型格鬥用機器人的研究開發中。 在此以人型格鬥機器人做為場景需求使用設定目標，運用彈性化模組，加上分散式、嵌入式即時網路技術來降低系統設計的複雜度，整合通訊協議與深度學習YOLO影像演算法，進一步運用ZMP運動控制理論，以及多維感測器融合技術(sensor fusion)，融合陀螺儀(GYRO)、加速儀(accelerometer)、CMOS Sensors、FSR(Force sensing resistor)作為人形機器人智慧平衡基礎，再藉由圖形識別做為預測辨識以及智慧姿態ZMP控制技術作為攻防策略判斷。 整體系統藉由AI 晶片與嵌入式系統網路作為整合。透過網路即時傳輸環境資訊與指令，使機器人可以知道高層的指令目的資訊。值得一提的是本系統網路設計建構依照仿生哺乳類動物的分層式架構。神經系統將反射以及即時控制交由智慧代理人軟體作為即時演算與控制來達到高性能與彈性發展的需要，未來可用在高等擴充性的人形機器人使用，包括格鬥機器人，人形機器人工地建材搬運、具自平衡醫療外骨骼機器人......等，使人與機器人能並肩工作，提升人與機器人整合互動。
電腦科學與資訊工程科,一種新的複音音樂片段相似性度量,複音音樂,點對應,相似性,平常聽音樂時經常有種似曾相識的感覺。為了描述這種感覺，我們展開了複音音樂片段相似性度量的研究。因為曾經使用過最長公共子序列實作卻效果不如預期，我們將音樂片段正規化後，視為座標平面上的時間、音高點對的集合，使用點對應與二分圖匹配的方法，定義兩個複音音樂片段的相似度為最大權重匹配的平均邊權。我們計算了資料集(JKUPDD)中相同、相異的音樂片段的相似性，調整算法中的參數，找出最適合的參數組合，並且透過音符之間的權重，畫出自相似度矩陣，發現樂曲中的重複片段。
電腦科學與資訊工程科,圖論演算法學習用之繪圖程式,圖論,繪圖演算法,演算法學習,本研究針對學習圖論演算法的需求，設計一套使用者友善的繪圖軟體Graphene。Graphene繪圖程式除了提供高可讀性的繪製結果，作為輔助繪圖的工具外，也可直接輸入競賽題目的文字格式測試資料產生繪圖結果，並結合現有繪圖演算法，改善、優化樹與類樹圖的繪製結果。此外，也加入時間軸、自訂外觀、參數調整、匯出圖片等功能，幫助學習者理解圖論演算法，亦可幫助教師製作教材，有助於圖論演算法教學。
電腦科學與資訊工程科,自動X光檢測重建2.5D圖形用於非破壞性檢測：印刷電路板之應用,2.5D重建,X光模擬,影像辨識,為了解決自動光學檢測的非穿透性檢測物體方式，使用自動X光檢測能解決此問題，因此，本研究嘗試開發自動X光檢測技術，並藉由常見的印刷電路板作為應用。作為結果，本研究能進行X光模擬理想化印刷電路板，搭配實體X光取像，藉由平移堆疊法重建出2.5D印刷電路板影像，並藉由霍夫法圓形辨識圈選錫球，輸入卷積神經網路，辨識錫球焊點之優劣。
電腦科學與資訊工程科,利用深度學習將黑白影片色彩化,深度學習,影片色彩化,,1920年代和1930年代，攝影設備剛剛起步，攝影設備只能拍攝黑白圖像的照片或影片，但仍有許多經典電影被記錄下來。如今，隨著科技的進步，攝影設備也在不斷迭代，彩色成像技術和高品質成像技術不斷被更好的技術所取代。因此，如何將黑白圖像轉換為彩色圖像成為一個重要的研究課題。本研究的目的是將黑白影片轉換成彩色影片。我們的方法可以分為兩部分：彩色化模型設計和影片連續性優化。在顏色轉換模型設計部分，我們使用了生成對抗網絡（GANs）技術，基於U-Net設計了5個模型，並使用COCO數據集訓練顏色生成模型。在電影連續性優化部分，我們首先使用景觀數據集中微調的前五個模型中最好的模型。在這個過程中，我們發現模型生成的影片存在顏色不連續的問題。因此，我們設計了三套方案來解決，比如使用H.264重新編碼生成電影，使用平均像素的色調值提高電影的色調穩定性，使用ORB預測個別幀。結果表明，影片的色彩轉換效果表現優異。
電腦科學與資訊工程科,自動除錯系統——實現程序頻譜分析和故障定位信息檢索,自動除錯,程序頻譜分析,信息檢索,在程式專案開發中，偵測錯誤常為最耗時的環節，進而影響整個專案的開發時長。而現今雖有些許輔助開發者提升偵錯效能的工具，但這些工具也只能藉由提供編譯執行中的資訊讓開發者省去偵錯時的繁瑣步驟，仍須開發者自行評估每段程式碼的正確性。此研究透過程式段落分析與資訊檢索實現自動錯誤定位，在每個程式段落標記其成為臭蟲（bug）的可能性。在程式段落分析中，執行使用者之原始碼，並透過歸納最終結果為正確及錯誤之執行路徑差異分析出每個程式段落的可疑性。接著運用資訊檢索技術於資料庫中找尋相似之原始碼，並參考其偵錯結果優化現有之可疑性，形成最終之可疑性排名。此研究不只結合了上述兩種技術，更優化可疑程度之計算方法以及資訊檢索中的相似度比對機制，達到更完善的錯誤定位。（此指「臭蟲」非語法錯誤（Syntax Errors），而為邏輯錯誤（Logic Errors）。）
電腦科學與資訊工程科,提升戶外物件辨識模型表現之研究,影像風格轉換,物件辨識模型,資料增強,近年來由於電腦視覺的蓬勃發展，物件辨識模型被廣泛運用在生活中，例如自動駕駛、醫療影像、農作物檢測等等。對於要在戶外運作的模型，由於檢測物體的背景會隨著時間、地點、季節、光照強弱等因素不斷改變，通常需要大量且多元的資料才能避免模型過擬和，然而取得多元的資料需要花費大量的人力與時間在收集以及為這些新資料標籤。本研究利用影像風格轉換模型作為資料增強的方法，將於晴天拍攝的街景圖轉成夜晚及雨天，使原本只有晴天的資料集有更多元的資料。結果證實使用風格轉換模型生成的影像訓練的物件辨識模型的準確率在某些情況下有顯著的提升。此方法的優點在於能夠快速產生多樣風格的資料，由於是對影像的風格做轉換，影像的內容沒有改變，因此能夠沿用原有的標籤，同時節省了蒐集及為新影像標籤的人力及時間。
電腦科學與資訊工程科,通過 PConv（部分卷積）和 GLCIC（全局和局部一致的圖像完成）進行圖像修復,圖像修復,機器學習,,在生成性模型(Generative Models)中的一個主要應用就是“影像修復” (Image Inpainting) 也稱為“影像完成”(Image completion)。 影像修復經常被應用於許多影像處理，包含在生活照片中移除背景不必要的物件再回填移除後缺損的影像。 但是，或許之前的研究較多著墨於技術而非美學，至目前為止，很少有影像修復的研究著重於藝術作品的重建應用。  所以，本研究計畫提出三個新的模型來針對藝術作品做更優化的影像修復，以達到較一般處理日常照片所使用的如Places2 和ImageNet等影像修復技術在視覺上更為自然逼真的處理： 第一種模型是PConv (Partial Convolutions)，它利用部分旋積(partial convolution) 來避免一般由於遮蔽區域中畫素起始值設定而常見的影像模糊問題。 第二種模型是GLCIC (Globally and Locally Consistent Image Completion)，是一種以GAN (Generative Adversarial Network) 為基礎，進一步在全域鑑別器 (global discriminator) 之上，再建構一個區域性鑑別器(local discriminator)，以確保在整體畫面與細部畫面的合理與一致性的方法。 最後一個模型是一個在本研究中所提出的全新、整合性的模型–PConv-GAN。 在這個創新的模型中，我們將GLCIC模型中常用於旋積過程中”補零”(zero padding) 的手法，以PConv模型中部分旋積的方式來取代。最後我們會利用一系列的印象派畫作為例，以L1 loss 和PSNR (peak signal-to-noise ratio) 兩種方法來評估這三個模型。
